"","best_node","best_ae_weight"
"1070",44,0.0159422196448
"1071",29,0.022549752146
"1072",29,0.0189521312714
"1073",29,0.0228758659214
"1074",40,0.0155770285055
"1075",24,0.00771548319608
"1076",44,0.0266623068601
"1077",43,0.0210342630744
"1078",4,0.023243881762
"1079",43,0.0206395238638
"1080",24,0.0224529765546
"1081",4,0.0134587427601
"1082",40,0.0209282394499
"1083",40,0.0122502511367
"1084",40,0.0195411648601
"1085",40,0.0132398633286
"1086",11,0.0271978192031
"1087",4,0.0242325402796
"1088",11,0.0119521366432
"1089",11,0.0135379079729
"1090",4,0.0135792670771
"1091",39,0.0201877057552
"1092",38,0.0314871780574
"1093",4,0.0302667263895
"1094",11,0.029752176255
"1095",4,0.0311924181879
"1096",4,0.0294712986797
"1097",40,0.0132068153471
"1098",40,0.0165830906481
"1099",40,0.0199844110757
"1100",40,0.0195548534393
"1101",40,0.0231764186174
"1102",43,0.0142413275316
"1103",24,0.0141339506954
"1104",39,0.00844151340425
"1105",12,0.0120552452281
"1106",43,0.0128988465294
"1107",46,0.00226210872643
"1108",49,0.0145272454247
"1109",20,0.00508756563067
"1110",34,0.00161459750962
"1111",31,0.00915937218815
"1112",12,0.00863606948406
"1113",39,0.0110117448494
"1114",22,0.0118474252522
"1115",10,0.0174097940326
"1116",12,0.00880204327404
"1117",12,0.0146003449336
"1118",31,0.0178256928921
"1119",30,0.0123698413372
"1120",11,0.00263459701091
"1121",18,0.0109887989238
"1122",12,0.0134324710816
"1123",38,0.0326852053404
"1124",46,0.00567187322304
"1125",49,0.012309323065
"1126",39,0.0112711908296
"1127",43,0.0098234526813
"1128",48,0.00828112754971
"1129",39,0.0103887869045
"1130",43,0.0259747188538
"1131",43,0.0173979438841
"1132",21,0.0133932288736
"1133",48,0.00184698041994
"1134",35,0.0176618658006
"1135",18,0.0195252075791
"1136",39,0.00591070391238
"1137",45,0.013831326738
"1138",49,0.00535034714267
"1139",40,0.000230867561186
"1140",30,0.00744228390977
"1141",12,0.00659605953842
"1142",36,0.00716136815026
"1143",49,0.00216420553625
"1144",39,0.00452309846878
"1145",49,0.000110934430268
"1146",12,0.00225767912343
"1147",39,0.012063363567
"1148",27,0.0144563196227
"1149",49,0.00834301486611
"1150",17,0.0267204195261
"1151",24,0.0377561710775
"1152",17,6.37352495687e-05
"1153",11,0.00956437084824
"1154",15,3.63851577276e-05
"1155",5,0.0172034651041
"1156",41,0.0157323535532
"1157",9,0.00932080764323
"1158",32,0.00468273740262
"1159",28,0.0351062789559
"1160",35,0.00939329434186
"1161",27,0.0123009365052
"1162",27,0.0129759283736
"1163",31,7.10499080014e-06
"1164",36,0.00772998435423
"1165",48,0.0151645354927
"1166",43,0.016709851101
"1167",31,0.0124678974971
"1168",11,0.028271317482
"1169",11,0.0171791873872
"1170",9,0.0103733139113
"1171",50,0.000866682268679
"1172",18,0.0173880942166
"1173",18,0.0195133313537
"1174",18,0.0240727327764
"1175",18,0.0174434632063
"1176",18,0.0219344422221
"1177",39,0.0352813862264
"1178",50,0.0404582992196
"1179",50,0.0318916887045
"1180",50,0.0223517082632
"1181",39,0.00766280665994
"1182",12,0.00994762871414
"1183",15,0.020487235859
"1184",25,4.6978253522e-05
"1185",49,0.0046862741001
"1186",48,0.00266180653125
"1187",32,0.00772861251608
"1188",18,0.000965450890362
"1189",12,0.0164532531053
"1190",18,0.0316811166704
"1191",46,0.0111953997985
"1192",41,0.0216818191111
"1193",41,0.00905486941338
"1194",32,0.00600416958332
"1195",12,0.00794415827841
"1196",44,0.0421110726893
"1197",44,0.0232780408114
"1198",28,0.0174646377563
"1199",29,0.0160022508353
"1200",25,0.0199873112142
"1201",18,0.00145252537914
"1202",17,0.0178500190377
"1203",19,0.0102636804804
"1204",31,0.00294960313477
"1205",48,0.00643806997687
"1206",47,0.0128734102473
"1207",10,0.00805380381644
"1208",12,0.00829384382814
"1209",46,0.00478678755462
"1210",23,0.00256687332876
"1211",11,0.0130252810195
"1212",11,0.014364041388
"1213",11,0.0178469475359
"1214",11,0.0198684036732
"1215",43,0.0237195007503
"1216",43,0.050358813256
"1217",43,0.0381323322654
"1218",43,0.0308567099273
"1219",43,0.0190770663321
"1220",43,0.0219635721296
"1221",43,0.0175415277481
"1222",30,0.0102095389739
"1223",49,0.00802510231733
"1224",49,0.00161425152328
"1225",39,0.00198677089065
"1226",32,0.00401069270447
"1227",49,0.00227728602476
"1228",9,0.0233061797917
"1229",32,0.00235830736347
"1230",39,0.012728927657
"1231",32,0.00248091947287
"1232",32,0.0018065898912
"1233",39,0.0160381104797
"1234",32,0.00557349435985
"1235",49,0.00542680034414
"1236",39,0.00399065995589
"1237",48,0.00901458226144
"1238",20,0.00322698638774
"1239",49,0.000407605664805
"1240",48,0.00389625225216
"1241",42,0.0103639513254
"1242",34,0.00617610290647
"1243",43,0.0117283500731
"1244",34,0.024976760149
"1245",46,0.0181562770158
"1246",46,0.0253811441362
"1247",46,0.0235373750329
"1248",46,0.0179914198816
"1249",43,0.0284351445735
"1250",38,0.01764119789
"1251",12,0.00583328492939
"1252",31,0.00711067207158
"1253",27,0.00548613304272
"1254",27,0.00318965851329
"1255",29,0.00324259512126
"1256",29,0.00748005695641
"1257",39,0.00973866786808
"1258",39,0.0106735127047
"1259",12,0.0044652139768
"1260",29,0.0146067589521
"1261",32,0.00439298339188
"1262",42,3.3026053643e-06
"1263",25,0.0120931519195
"1264",31,0.000498306064401
"1265",49,0.00440970528871
"1266",32,0.00678401486948
"1267",32,0.00476977182552
"1268",20,0.00628903880715
"1269",12,0.00991850346327
"1270",39,0.00951673462987
"1271",9,0.0124719208106
"1272",9,0.018005810678
"1273",9,0.0150577360764
"1274",36,0.00563977146521
"1275",49,0.0116920908913
"1276",10,0.00944704562426
"1277",47,0.00654659140855
"1278",9,0.012097674422
"1279",20,0.00414260895923
"1280",47,0.00593068404123
"1281",39,0.0108881667256
"1282",49,4.07109546359e-05
"1283",44,0.00958887860179
"1284",12,6.78549349686e-06
"1285",40,0.0120527483523
"1286",39,0.0110635813326
"1287",39,0.0104946335778
"1288",9,0.018246371299
"1289",40,0.0227773152292
"1290",31,0.00940768234432
"1291",39,0.00959218665957
"1292",26,0.00865560956299
"1293",10,0.00949809793383
"1294",41,0.0110837798566
"1295",30,0.00579767627642
"1296",6,0.0122266244143
"1297",3,0.0124469809234
"1298",18,0.00287959817797
"1299",41,0.00759506132454
"1300",26,0.0251015778631
"1301",26,0.0189738161862
"1302",27,0.0178526509553
"1303",39,0.00290641444735
"1304",39,0.0032304963097
"1305",46,0.0125100146979
"1306",31,0.00795500632375
"1307",42,0.00992834195495
"1308",39,0.0119728669524
"1309",38,5.74947880523e-05
"1310",49,0.00282715260983
"1311",45,1.39555031637e-05
"1312",39,0.00233290763572
"1313",39,0.00297766015865
"1314",49,0.00810276158154
"1315",42,0.00681113405153
"1316",39,0.0130423698574
"1317",1,0.0334437787533
"1318",27,0.0208348017186
"1319",27,0.0226452723145
"1320",10,0.0192650351673
"1321",27,0.00842397660017
"1322",12,0.00263306684792
"1323",31,0.0338815115392
"1324",31,0.0305465999991
"1325",48,0.0108975963667
"1326",37,0.00750679103658
"1327",18,0.0134998941794
"1328",12,0.00644638715312
"1329",32,0.0064338631928
"1330",12,0.00669765053317
"1331",35,0.00714514916763
"1332",40,0.0102357231081
"1333",40,0.0254528857768
"1334",12,0.00906745158136
"1335",16,0.00651575997472
"1336",16,0.0112570002675
"1337",29,0.0227389074862
"1338",29,0.0254421886057
"1339",45,0.0183275900781
"1340",4,0.0171865765005
"1341",29,0.0170198809355
"1342",45,0.0223128329962
"1343",50,0.0130475535989
"1344",45,0.0132711399347
"1345",23,1.5728361177e-05
"1346",32,0.00789375044405
"1347",42,0.00499998405576
"1348",18,0.0164014641196
"1349",43,0.0146680129692
"1350",18,0.00801450293511
"1351",48,0.00710801919922
"1352",39,0.00536095257849
"1353",18,0.0148937860504
"1354",43,0.0186520218849
"1355",18,0.015537083149
"1356",18,0.0134257916361
"1357",36,0.00585011066869
"1358",31,0.00843297317624
"1359",6,1.70355269802e-05
"1360",39,0.00398595631123
"1361",39,0.00618913210928
"1362",15,0.0139616653323
"1363",26,0.0144518492743
"1364",16,0.0072199748829
"1365",26,0.0176119431853
"1366",34,0.0210232771933
"1367",48,0.00666698720306
"1368",6,0.00373560329899
"1369",44,1.10108812805e-05
"1370",24,0.00295716850087
"1371",7,0.00322823086753
"1372",16,0.0123624596745
"1373",25,0.00619900319725
"1374",6,0.00331273861229
"1375",12,0.0110455034301
"1376",14,0.0143367275596
"1377",24,0.00884677004069
"1378",50,0.000818043074105
"1379",6,1.75857076101e-05
"1380",39,0.000423344026785
"1381",49,0.00086575304158
"1382",15,0.00658362638205
"1383",15,0.0106067946181
"1384",6,7.39753377275e-05
"1385",48,3.31658447976e-05
"1386",27,0.0012400993146
"1387",12,0.000144518809975
"1388",49,0.00687907310203
"1389",15,4.29605643149e-05
"1390",49,0.00582546368241
"1391",49,0.000901939871255
"1392",15,4.23089986725e-05
"1393",33,1.8001665012e-05
"1394",23,0.00687228376046
"1395",12,0.00835227128118
"1396",19,0.00325151602738
"1397",41,0.00681333523244
"1398",35,0.00906844064593
"1399",12,0.011979191564
"1400",32,0.00162921205629
"1401",18,0.00468894420192
"1402",12,0.00880743004382
"1403",39,0.00122783496045
"1404",12,0.0237501282245
"1405",32,0.000919624173548
"1406",31,0.00124001805671
"1407",39,0.00577107816935
"1408",31,0.0083728376776
"1409",32,0.00281349220313
"1410",32,0.00242637097836
"1411",39,0.013969370164
"1412",32,0.000138130853884
"1413",23,0.00827138312161
"1414",39,0.0254556853324
"1415",12,0.0100440653041
"1416",39,0.0052590011619
"1417",20,0.00627678958699
"1418",44,0.0056768511422
"1419",39,0.00156871287618
"1420",15,0.0119566638023
"1421",37,0.0124837495387
"1422",12,0.0094144763425
"1423",40,0.0186575148255
"1424",49,0.00356586254202
"1425",32,0.00455807289109
"1426",42,0.00218484736979
"1427",45,0.00436494965106
"1428",39,0.0026364759542
"1429",44,0.0462223254144
"1430",42,0.0148371895775
"1431",47,0.0371932759881
"1432",47,0.0292100962251
"1433",20,0.00708255590871
"1434",31,0.00595212588087
"1435",49,0.00561087252572
"1436",19,0.00485431822017
"1437",42,0.00440050754696
"1438",49,0.0021750938613
"1439",39,0.0166945587844
"1440",23,0.0149871800095
"1441",40,0.022425096482
"1442",22,0.0187903735787
"1443",40,0.0142724383622
"1444",24,0.0115571217611
"1445",24,0.0126853110269
"1446",39,0.0121601130813
"1447",40,0.0072180214338
"1448",39,0.0105516444892
"1449",32,0.000235587795032
"1450",19,0.00531738437712
"1451",49,0.00512370187789
"1452",40,0.0097234454006
"1453",40,0.020994335413
"1454",40,0.011758653447
"1455",42,0.0146571043879
"1456",31,0.0175771005452
"1457",9,0.0153895588592
"1458",40,0.0186117887497
"1459",40,0.0173887331039
"1460",1,0.00642335740849
"1461",18,0.00788953807205
"1462",40,0.0160268712789
"1463",40,0.0174351073802
"1464",45,0.0175247825682
"1465",40,0.0185599122196
"1466",19,0.00241744238883
"1467",48,0.0158464144915
"1468",39,0.00371427531354
"1469",39,0.00365155329928
"1470",18,0.0081789875403
"1471",13,0.0505751371384
"1472",49,0.00728462357074
"1473",40,0.0127339176834
"1474",40,0.0183924902231
"1475",22,0.0128159886226
"1476",39,0.0166257098317
"1477",22,0.0170047972351
"1478",41,0.0149800013751
"1479",38,0.0185739472508
"1480",38,0.0155309112743
"1481",22,0.0146179730073
"1482",38,0.0114474231377
"1483",38,0.01632068865
"1484",12,0.00688842870295
"1485",49,0.00364152574912
"1486",49,0.0051325308159
"1487",49,0.00739705935121
"1488",49,0.00663898652419
"1489",20,6.6082138801e-05
"1490",41,0.0035506580025
"1491",12,0.00874319951981
"1492",48,0.0124470759183
"1493",3,0.0166298318654
"1494",13,0.0114970607683
"1495",32,0.00920011941344
"1496",39,0.00115725537762
"1497",39,0.0112517531961
"1498",32,3.97183794121e-05
"1499",48,0.00254732440226
"1500",10,0.00473639555275
"1501",25,4.02880286856e-05
"1502",2,0.00523945456371
"1503",32,0.00349278282374
"1504",14,0.0112025374547
"1505",46,0.013952226378
"1506",49,0.00795896258205
"1507",12,0.0132971527055
"1508",17,0.00898837484419
"1509",17,0.0192750655115
"1510",42,0.0062467851676
"1511",19,0.00788015592843
"1512",10,0.010662464425
"1513",42,0.0208488125354
"1514",31,0.00784609746188
"1515",31,0.0106557719409
"1516",10,0.0125395767391
"1517",6,0.0166877657175
"1518",39,0.00184799637645
"1519",24,0.0104791028425
"1520",31,0.00883734971285
"1521",40,0.0103364391252
"1522",31,0.0134656187147
"1523",40,0.0150408102199
"1524",29,0.0125118000433
"1525",21,0.0192960035056
"1526",21,0.0176930911839
"1527",21,0.0191971175373
"1528",21,0.00851651001722
"1529",39,0.00948321726173
"1530",31,2.88163009827e-05
"1531",13,0.00934933777899
"1532",42,0.0153911467642
"1533",50,0.00726935453713
"1534",23,0.0040561966598
"1535",39,5.8761852415e-05
"1536",12,0.00554763479158
"1537",2,0.00563118327409
"1538",39,0.00650102552027
"1539",39,0.00769099406898
"1540",6,0.00892268493772
"1541",12,0.00364879192784
"1542",21,0.0173500273377
"1543",7,0.015810161829
"1544",40,0.0285956729203
"1545",15,0.04171102494
"1546",39,0.0108516551554
"1547",21,0.0140663227066
"1548",7,0.0093634147197
"1549",15,0.0196081772447
"1550",15,0.0263521298766
"1551",9,0.014740777202
"1552",30,0.0151830352843
"1553",22,0.0159656628966
"1554",15,0.0379718206823
"1555",15,0.0518421120942
"1556",15,0.0443404912949
"1557",19,0.00885632727295
"1558",35,0.0259015783668
"1559",35,0.0237594246864
"1560",15,0.0278298910707
"1561",31,0.0196327064186
"1562",22,0.0116860456765
"1563",21,0.0113816540688
"1564",49,0.0012109024683
"1565",28,0.00335896923207
"1566",49,5.13453996973e-05
"1567",49,0.00541561143473
"1568",33,1.3577541722e-05
"1569",48,0.0053002811037
"1570",13,0.01721034199
"1571",46,0.0123058864847
"1572",46,0.00944367237389
"1573",24,0.0169628914446
"1574",31,0.0132739488035
"1575",38,0.0103944577277
"1576",12,0.00713044917211
"1577",39,0.0113872829825
"1578",10,0.0210379399359
"1579",38,0.018306626007
"1580",23,0.0171250384301
"1581",2,0.0247265920043
"1582",38,0.0164583232254
"1583",22,0.0186207182705
"1584",37,0.0188526809216
"1585",37,0.0182955283672
"1586",22,0.0163575336337
"1587",9,0.0243426896632
"1588",10,0.0173161663115
"1589",39,0.0148091008887
"1590",22,0.0126776704565
"1591",28,0.0308254174888
"1592",41,0.0137780206278
"1593",32,0.0024309232831
"1594",39,0.00382300978526
"1595",37,0.0327495709062
"1596",11,0.011078581214
"1597",49,0.00340006477199
"1598",49,0.00401879288256
"1599",32,0.00304465531372
"1600",15,0.00985936168581
"1601",31,0.0146800260991
"1602",15,0.00696760043502
"1603",15,0.0175785049796
"1604",13,0.00711455149576
"1605",45,0.0154607109725
"1606",40,0.0135522596538
"1607",40,0.0130506483838
"1608",9,0.0188385453075
"1609",1,0.0168779231608
"1610",21,0.00892933923751
"1611",35,0.00390736619011
"1612",16,0.00710246432573
"1613",41,0.0128233544528
"1614",31,0.00667000841349
"1615",40,0.00960278045386
"1616",18,0.0195361766964
"1617",46,0.0122077437118
"1618",49,0.00876487605274
"1619",39,0.019508946687
"1620",40,0.00915308482945
"1621",48,0.011833563447
"1622",50,0.00975687801838
"1623",46,0.00859608966857
"1624",39,0.00631056493148
"1625",48,0.0119005041197
"1626",12,0.00692141102627
"1627",40,0.00467656459659
"1628",49,0.000594207842369
"1629",20,0.00114788592327
"1630",36,-1.60885110745e-06
"1631",39,0.0136179700494
"1632",37,0.0116387847811
"1633",19,0.012702207081
"1634",19,0.0171149652451
"1635",20,0.00383966532536
"1636",39,0.00490051228553
"1637",39,0.0028430998791
"1638",35,0.00912856776267
"1639",36,0.00778059195727
"1640",18,0.0103706661612
"1641",43,0.0100567247719
"1642",38,0.00766769377515
"1643",24,0.00584684265777
"1644",40,0.00993141252548
"1645",48,0.0172777287662
"1646",44,0.0115140918642
"1647",23,0.000808069249615
"1648",34,0.000485191209009
"1649",18,0.00974087510258
"1650",46,0.00684607308358
"1651",39,0.00384616386145
"1652",19,0.00253213080578
"1653",37,0.0114367259666
"1654",19,0.0097955390811
"1655",7,0.0203914642334
"1656",50,0.0272230133414
"1657",50,0.0304908789694
"1658",50,0.0264341011643
"1659",50,0.017711257562
"1660",7,0.0122779961675
"1661",38,0.0115451551974
"1662",50,0.0106535535306
"1663",17,0.0253808517009
"1664",50,0.0155958663672
"1665",50,0.0142451822758
"1666",50,0.0195889193565
"1667",7,0.0115855103359
"1668",50,0.0133005566895
"1669",17,0.00647305883467
"1670",50,0.00151479779743
"1671",40,0.00966461747885
"1672",44,0.0536375083029
"1673",41,0.0166997965425
"1674",22,0.012907018885
"1675",10,0.0128546692431
"1676",31,0.0142204668373
"1677",39,0.00794523395598
"1678",40,0.016266271472
"1679",49,0.00468733673915
"1680",21,0.00954589899629
"1681",39,0.00944412406534
"1682",9,0.00611646845937
"1683",4,0.0133164254948
"1684",22,0.0106040192768
"1685",12,0.00505196861923
"1686",9,0.0115305967629
"1687",41,0.00740484846756
"1688",9,0.00853664241731
"1689",9,0.00684152869508
"1690",9,0.0130479093641
"1691",9,0.0186981931329
"1692",9,0.0197726581246
"1693",9,0.0308362096548
"1694",41,0.0155907841399
"1695",9,0.0263432487845
"1696",9,0.0263275709003
"1697",9,0.0307436212897
"1698",9,0.033639613539
"1699",9,0.0257489401847
"1700",9,0.0369396433234
"1701",9,0.0385506674647
"1702",9,0.0223466791213
"1703",9,0.0124490521848
"1704",41,0.0222675222903
"1705",9,0.0291506201029
"1706",9,0.0368675887585
"1707",3,0.0334054715931
"1708",9,0.0355579182506
"1709",9,0.0252489577979
"1710",26,0.019482543692
"1711",9,0.0277487430722
"1712",9,0.0285556092858
"1713",9,0.0242147836834
"1714",9,0.0332280509174
"1715",9,0.0330203697085
"1716",9,0.0230585932732
"1717",9,0.0541410818696
"1718",9,0.0338533222675
"1719",9,0.0281712990254
"1720",9,0.0267329532653
"1721",9,0.0260726772249
"1722",9,0.0336767882109
"1723",9,0.0207592826337
"1724",9,0.0115416198969
"1725",12,0.0117780659348
"1726",21,0.00455439928919
"1727",40,0.0232802722603
"1728",39,0.0158578176051
"1729",43,0.011414501816
"1730",31,0.0124766333029
"1731",43,0.0134535850957
"1732",43,0.0187006350607
"1733",12,0.0087951766327
"1734",39,0.00471711438149
"1735",4,0.0061031812802
"1736",11,0.00711563415825
"1737",33,0.00345277739689
"1738",48,0.00533417752013
"1739",48,0.00249888142571
"1740",22,0.00791663210839
"1741",39,0.0130993044004
"1742",19,0.00867608375847
"1743",39,0.0219513531774
"1744",43,0.0192407518625
"1745",44,0.0398104861379
"1746",44,0.0233624521643
"1747",41,0.0157490428537
"1748",43,0.0142725957558
"1749",41,0.0141582740471
"1750",31,0.0117619000375
"1751",18,0.0105192745104
"1752",40,0.0164798367769
"1753",31,0.014840260148
"1754",31,0.0113272881135
"1755",3,0.0148213207722
"1756",41,0.0177561789751
"1757",22,0.00461545214057
"1758",40,0.0152159444988
"1759",18,0.0155768720433
"1760",18,0.0191777944565
"1761",18,0.0119135919958
"1762",29,0.00961620360613
"1763",28,2.54694823525e-05
"1764",18,0.00433183275163
"1765",9,0.0112359384075
"1766",9,0.0134591879323
"1767",12,0.0208350233734
"1768",12,0.021078241989
"1769",20,0.0141976904124
"1770",16,0.00892460905015
"1771",38,0.0170311164111
"1772",17,0.0135449264199
"1773",46,0.0235398449004
"1774",35,0.0166974775493
"1775",42,0.0279341936111
"1776",45,0.0270868744701
"1777",22,6.80797602399e-05
"1778",34,-1.34252386488e-05
"1779",39,0.00416723405942
"1780",12,0.000985749182291
"1781",20,0.00160142534878
"1782",2,0.00269742449746
"1783",43,0.0241300500929
"1784",36,7.04963895259e-07
"1785",49,0.0058905147016
"1786",9,0.0160803031176
"1787",1,0.00877441372722
"1788",15,0.0325891971588
"1789",41,0.00790784321725
"1790",9,0.0136599112302
"1791",9,0.0124180363491
"1792",36,0.0173042770475
"1793",10,0.0129551040009
"1794",43,0.0104401903227
"1795",41,0.0163135807961
"1796",50,0.0155613878742
"1797",49,0.00722946086898
"1798",33,0.0103306081146
"1799",41,0.0190317593515
"1800",9,0.0164997316897
"1801",1,0.0246079973876
"1802",44,0.0141318961978
"1803",39,0.0240855962038
"1804",24,0.0127305630594
"1805",29,0.0129336640239
"1806",50,0.0106500443071
"1807",50,0.00917415507138
"1808",17,0.0117642292753
"1809",42,0.00743287941441
"1810",12,0.00805693864822
"1811",1,0.0173695031554
"1812",12,0.0088459700346
"1813",39,0.0117015177384
"1814",21,0.00818218756467
"1815",12,0.0106736114249
"1816",31,0.00821139663458
"1817",4,0.0107596507296
"1818",18,0.00611281814054
"1819",10,0.0055893054232
"1820",1,0.0103908991441
"1821",24,0.00660637393594
"1822",10,0.0102042229846
"1823",12,2.06633449125e-05
"1824",39,0.0119720073417
"1825",18,0.00326366582885
"1826",49,0.00596679281443
"1827",15,0.0172086209059
"1828",15,0.0107226679102
"1829",8,0.0235089492053
"1830",42,0.00670821964741
"1831",46,0.00822996627539
"1832",31,0.0147779686376
"1833",32,0.00368697498925
"1834",24,0.00797149259597
"1835",34,0.00288643245585
"1836",3,0.0251267850399
"1837",3,0.0291876252741
"1838",9,0.00947332102805
"1839",13,0.0113044651225
"1840",36,0.00706718675792
"1841",35,0.0111855883151
"1842",43,0.00979214720428
"1843",37,0.00477141933516
"1844",13,0.00705313310027
"1845",16,0.00540113449097
"1846",43,0.0192771740258
"1847",39,0.00430194428191
"1848",39,0.000428478408139
"1849",20,0.00465503334999
"1850",39,0.00426283851266
"1851",22,0.0168714877218
"1852",39,0.00564083363861
"1853",8,0.01263950672
"1854",49,0.0144755011424
"1855",8,0.0233479179442
"1856",13,0.0134914778173
"1857",12,0.00309326825663
"1858",12,0.00153542170301
"1859",18,0.0164470039308
"1860",24,0.00869714748114
"1861",24,0.0142681580037
"1862",24,0.0230419728905
"1863",24,0.0179884620011
"1864",39,0.00450522918254
"1865",48,0.0117786349729
"1866",39,0.00777504220605
"1867",20,0.00632284069434
"1868",43,0.0486850179732
"1869",34,0.0366402119398
"1870",43,0.0403201058507
"1871",14,0.00885533820838
"1872",48,0.00953914131969
"1873",43,0.0280903335661
"1874",43,0.0224922895432
"1875",43,0.0251689143479
"1876",43,0.0171566344798
"1877",12,0.0119951162487
"1878",49,0.0064360499382
"1879",18,0.013250942342
"1880",4,0.0147552890703
"1881",39,0.00339270546101
"1882",39,0.0135917868465
"1883",20,0.00396355148405
"1884",39,0.00837331544608
"1885",40,0.00120229588356
"1886",18,0.0278813447803
"1887",18,0.0295032858849
"1888",6,0.00708655640483
"1889",43,0.00863074883819
"1890",11,0.00967764109373
"1891",11,0.0205209590495
"1892",11,0.0237129405141
"1893",11,0.0329462327063
"1894",11,0.0276364255697
"1895",11,0.0300241801888
"1896",29,0.0310791693628
"1897",43,0.0175142642111
"1898",43,0.0433332026005
"1899",43,0.0504276901484
"1900",43,0.045913644135
"1901",43,0.0498945079744
"1902",43,0.0518674738705
"1903",43,0.00850898399949
"1904",16,4.18967138103e-05
"1905",39,0.00751934573054
"1906",46,0.00231144763529
"1907",27,0.00602631177753
"1908",26,0.0182001832873
"1909",46,0.025823039934
"1910",4,0.0101287830621
"1911",43,0.0323513634503
"1912",39,0.00676155136898
"1913",49,0.00733856298029
"1914",27,-7.45743727748e-06
"1915",49,0.00324221537448
"1916",42,3.36614357366e-05
"1917",23,0.00968348514289
"1918",14,0.0049575404264
"1919",6,0.00912496820092
"1920",6,0.00518789188936
"1921",6,0.00974950008094
"1922",10,0.00902954675257
"1923",24,0.00503752473742
"1924",8,0.0200274325907
"1925",48,0.0140891755
"1926",42,0.00260433647782
"1927",43,0.0261646285653
"1928",39,0.0131483851001
"1929",34,0.00761737953871
"1930",34,0.0125470208004
"1931",27,0.010974814184
"1932",15,3.5821190977e-05
"1933",45,0.00135626806878
"1934",33,0.0180402528495
"1935",12,0.0109674967825
"1936",8,0.00940243247896
"1937",12,0.0188834536821
"1938",31,0.0138067780063
"1939",31,0.0141662945971
"1940",49,0.00582046154886
"1941",44,0.0272569153458
"1942",44,0.0185183044523
"1943",39,0.00867854245007
"1944",44,0.0203447937965
"1945",40,0.0164572764188
"1946",43,0.013907732442
"1947",49,0.00332566676661
"1948",42,0.00130279851146
"1949",12,0.009860124439
"1950",32,0.000713410554454
"1951",12,0.00987552944571
"1952",38,3.0231243727e-05
"1953",39,0.010615972802
"1954",6,0.0148678766564
"1955",39,0.00589310145006
"1956",4,1.78322552529e-05
"1957",22,-2.18615095946e-05
"1958",44,0.0114277377725
"1959",21,0.0159899499267
"1960",7,0.00874118879437
"1961",22,0.00353438733146
"1962",40,0.0139392418787
"1963",40,0.00871153641492
"1964",31,0.0135465543717
"1965",8,0.030077105388
"1966",39,0.0105027323589
"1967",12,3.34103242494e-05
"1968",49,0.00212412024848
"1969",28,0.0057011465542
"1970",2,0.0181658826768
"1971",49,0.00503831123933
"1972",49,0.00961952470243
"1973",2,0.024793356657
"1974",34,2.19234625547e-05
"1975",39,0.0029373227153
"1976",28,0.0161141939461
"1977",29,0.0231653861701
"1978",44,0.0237922035158
"1979",28,0.0273854639381
"1980",39,0.028264965862
"1981",2,0.0118888802826
"1982",14,0.0122647779062
"1983",19,0.0173200033605
"1984",30,0.0128557514399
"1985",46,0.00756253907457
"1986",40,0.00566065637395
"1987",18,0.0042625144124
"1988",39,0.0108164539561
"1989",46,0.00717170210555
"1990",18,0.0138335600495
"1991",25,0.00733694108203
"1992",40,0.00986979808658
"1993",39,0.00374735612422
"1994",25,0.0378755927086
"1995",25,0.0386123694479
"1996",38,0.0207974128425
"1997",10,0.016991591081
"1998",38,0.0184996947646
"1999",38,0.0153630925342
"2000",20,0.00362055492587
"2001",10,0.0172117557377
"2002",26,0.0383979901671
"2003",10,0.0294347889721
"2004",26,0.0313873887062
"2005",10,0.00776540953666
"2006",17,0.0222719423473
"2007",17,0.0185166038573
"2008",17,0.0264582410455
"2009",17,0.0272582694888
"2010",28,0.0339780189097
"2011",25,0.0297080539167
"2012",35,0.0150514459237
"2013",10,0.0155437504873
"2014",9,0.0186130423099
"2015",25,0.0174252074212
"2016",40,0.0225903112441
"2017",35,0.0226655937731
"2018",28,0.0140841593966
"2019",40,0.0175420604646
"2020",43,0.012350874953
"2021",39,0.0175452008843
"2022",12,0.0103004099801
"2023",42,0.0137489428744
"2024",43,0.00795162841678
"2025",43,0.0370628237724
"2026",43,0.0284007806331
"2027",18,0.00913659576327
"2028",27,0.0271449573338
"2029",27,0.0233194231987
"2030",10,0.00274793128483
"2031",42,0.0114451255649
"2032",42,0.0299180746078
"2033",42,0.0145684722811
"2034",42,0.0060572004877
"2035",39,0.00832691323012
"2036",41,0.018547354266
"2037",20,0.00159061234444
"2038",41,0.00991800706834
"2039",23,0.015378610231
"2040",48,0.0105492603034
"2041",14,0.0111990682781
"2042",35,0.0119119174778
"2043",35,0.0058503234759
"2044",3,0.0086499704048
"2045",49,0.0114837121218
"2046",42,0.00527302222326
"2047",19,0.0067282076925
"2048",40,0.00921510625631
"2049",39,0.00267656589858
"2050",20,0.00188397639431
"2051",49,0.00294732511975
"2052",39,0.00200347998179
"2053",20,0.00122183933854
"2054",49,0.00830007717013
"2055",3,-2.04623574973e-07
"2056",3,0.0342386960983
"2057",9,0.00843788031489
"2058",49,0.00987326260656
"2059",3,0.0061136870645
"2060",43,0.0333188213408
"2061",43,0.0323229506612
"2062",43,0.0406488589942
"2063",43,0.0503627322614
"2064",20,6.44413084956e-05
"2065",43,0.0246819127351
